model_id,model,vendor,tier,measure,baseline_event,baseline_date,baseline_lifecycle,first_event,first_date,first_surface,first_exposure,first_lifecycle,lag_days_min,lag_days_max,certainty
deepseek-v3-2,DeepSeek V3.2,DeepSeek,m365,any_exposure,deepseek-v3-2-2025-12-01,2025-12-01,ga,,,,,,,,not_recorded
deepseek-v3-2,DeepSeek V3.2,DeepSeek,m365,selectable_or_default,deepseek-v3-2-2025-12-01,2025-12-01,ga,,,,,,,,not_recorded
deepseek-v3-2,DeepSeek V3.2,DeepSeek,studio,any_exposure,deepseek-v3-2-2025-12-01,2025-12-01,ga,,,,,,,,not_recorded
deepseek-v3-2,DeepSeek V3.2,DeepSeek,studio,selectable_or_default,deepseek-v3-2-2025-12-01,2025-12-01,ga,,,,,,,,not_recorded
deepseek-v3-2,DeepSeek V3.2,DeepSeek,github_copilot,any_exposure,deepseek-v3-2-2025-12-01,2025-12-01,ga,,,,,,,,not_recorded
deepseek-v3-2,DeepSeek V3.2,DeepSeek,github_copilot,selectable_or_default,deepseek-v3-2-2025-12-01,2025-12-01,ga,,,,,,,,not_recorded
deepseek-v3-2,DeepSeek V3.2,DeepSeek,foundry,any_exposure,deepseek-v3-2-2025-12-01,2025-12-01,ga,foundry-deepseek-v3-2-2025-12-15,2025-12-15,microsoft-foundry,catalogue,public_preview,14,14,exact
deepseek-v3-2,DeepSeek V3.2,DeepSeek,foundry,selectable_or_default,deepseek-v3-2-2025-12-01,2025-12-01,ga,,,,,,,,not_recorded
deepseek-v3-2-speciale,DeepSeek V3.2-Speciale,DeepSeek,microsoft,any_exposure,deepseek-v3-2-speciale-2025-12-01,2025-12-01,ga,foundry-deepseek-v3-2-speciale-2025-12-15,2025-12-15,microsoft-foundry,catalogue,public_preview,14,14,exact
deepseek-v3-2-speciale,DeepSeek V3.2-Speciale,DeepSeek,microsoft,selectable_or_default,deepseek-v3-2-speciale-2025-12-01,2025-12-01,ga,,,,,,,,not_recorded
deepseek-v3-2-speciale,DeepSeek V3.2-Speciale,DeepSeek,copilot,any_exposure,deepseek-v3-2-speciale-2025-12-01,2025-12-01,ga,,,,,,,,not_recorded
deepseek-v3-2-speciale,DeepSeek V3.2-Speciale,DeepSeek,copilot,selectable_or_default,deepseek-v3-2-speciale-2025-12-01,2025-12-01,ga,,,,,,,,not_recorded
deepseek-v3-2-speciale,DeepSeek V3.2-Speciale,DeepSeek,m365,any_exposure,deepseek-v3-2-speciale-2025-12-01,2025-12-01,ga,,,,,,,,not_recorded
deepseek-v3-2-speciale,DeepSeek V3.2-Speciale,DeepSeek,m365,selectable_or_default,deepseek-v3-2-speciale-2025-12-01,2025-12-01,ga,,,,,,,,not_recorded
deepseek-v3-2-speciale,DeepSeek V3.2-Speciale,DeepSeek,studio,any_exposure,deepseek-v3-2-speciale-2025-12-01,2025-12-01,ga,,,,,,,,not_recorded
deepseek-v3-2-speciale,DeepSeek V3.2-Speciale,DeepSeek,studio,selectable_or_default,deepseek-v3-2-speciale-2025-12-01,2025-12-01,ga,,,,,,,,not_recorded
deepseek-v3-2-speciale,DeepSeek V3.2-Speciale,DeepSeek,github_copilot,any_exposure,deepseek-v3-2-speciale-2025-12-01,2025-12-01,ga,,,,,,,,not_recorded
deepseek-v3-2-speciale,DeepSeek V3.2-Speciale,DeepSeek,github_copilot,selectable_or_default,deepseek-v3-2-speciale-2025-12-01,2025-12-01,ga,,,,,,,,not_recorded
deepseek-v3-2-speciale,DeepSeek V3.2-Speciale,DeepSeek,foundry,any_exposure,deepseek-v3-2-speciale-2025-12-01,2025-12-01,ga,foundry-deepseek-v3-2-speciale-2025-12-15,2025-12-15,microsoft-foundry,catalogue,public_preview,14,14,exact
deepseek-v3-2-speciale,DeepSeek V3.2-Speciale,DeepSeek,foundry,selectable_or_default,deepseek-v3-2-speciale-2025-12-01,2025-12-01,ga,,,,,,,,not_recorded
gemini-1-5-pro,Gemini 1.5 Pro,Google,microsoft,any_exposure,google-gemini1-5-pro-2024-02-15,2024-02-15,private_preview,,,,,,,,unknown_open_research
gemini-1-5-pro,Gemini 1.5 Pro,Google,microsoft,selectable_or_default,google-gemini1-5-pro-2024-02-15,2024-02-15,private_preview,,,,,,,,unknown_open_research
gemini-1-5-pro,Gemini 1.5 Pro,Google,copilot,any_exposure,google-gemini1-5-pro-2024-02-15,2024-02-15,private_preview,,,,,,,,unknown_open_research
gemini-1-5-pro,Gemini 1.5 Pro,Google,copilot,selectable_or_default,google-gemini1-5-pro-2024-02-15,2024-02-15,private_preview,,,,,,,,unknown_open_research
gemini-1-5-pro,Gemini 1.5 Pro,Google,m365,any_exposure,google-gemini1-5-pro-2024-02-15,2024-02-15,private_preview,,,,,,,,not_recorded
gemini-1-5-pro,Gemini 1.5 Pro,Google,m365,selectable_or_default,google-gemini1-5-pro-2024-02-15,2024-02-15,private_preview,,,,,,,,not_recorded
gemini-1-5-pro,Gemini 1.5 Pro,Google,studio,any_exposure,google-gemini1-5-pro-2024-02-15,2024-02-15,private_preview,,,,,,,,not_recorded
gemini-1-5-pro,Gemini 1.5 Pro,Google,studio,selectable_or_default,google-gemini1-5-pro-2024-02-15,2024-02-15,private_preview,,,,,,,,not_recorded
gemini-1-5-pro,Gemini 1.5 Pro,Google,github_copilot,any_exposure,google-gemini1-5-pro-2024-02-15,2024-02-15,private_preview,,,,,,,,unknown_open_research
gemini-1-5-pro,Gemini 1.5 Pro,Google,github_copilot,selectable_or_default,google-gemini1-5-pro-2024-02-15,2024-02-15,private_preview,,,,,,,,unknown_open_research
gemini-1-5-pro,Gemini 1.5 Pro,Google,foundry,any_exposure,google-gemini1-5-pro-2024-02-15,2024-02-15,private_preview,,,,,,,,not_recorded
gemini-1-5-pro,Gemini 1.5 Pro,Google,foundry,selectable_or_default,google-gemini1-5-pro-2024-02-15,2024-02-15,private_preview,,,,,,,,not_recorded
gemini-2-5-pro,Gemini 2.5 Pro,Google,microsoft,any_exposure,,,,,,,,,,,unknown_open_research
gemini-2-5-pro,Gemini 2.5 Pro,Google,microsoft,selectable_or_default,,,,,,,,,,,unknown_open_research
gemini-2-5-pro,Gemini 2.5 Pro,Google,copilot,any_exposure,,,,,,,,,,,unknown_open_research
gemini-2-5-pro,Gemini 2.5 Pro,Google,copilot,selectable_or_default,,,,,,,,,,,unknown_open_research
gemini-2-5-pro,Gemini 2.5 Pro,Google,m365,any_exposure,,,,,,,,,,,unknown_no_baseline
gemini-2-5-pro,Gemini 2.5 Pro,Google,m365,selectable_or_default,,,,,,,,,,,unknown_no_baseline
gemini-2-5-pro,Gemini 2.5 Pro,Google,studio,any_exposure,,,,,,,,,,,unknown_no_baseline
gemini-2-5-pro,Gemini 2.5 Pro,Google,studio,selectable_or_default,,,,,,,,,,,unknown_no_baseline
gemini-2-5-pro,Gemini 2.5 Pro,Google,github_copilot,any_exposure,,,,,,,,,,,unknown_open_research
gemini-2-5-pro,Gemini 2.5 Pro,Google,github_copilot,selectable_or_default,,,,,,,,,,,unknown_open_research
gemini-2-5-pro,Gemini 2.5 Pro,Google,foundry,any_exposure,,,,,,,,,,,unknown_no_baseline
gemini-2-5-pro,Gemini 2.5 Pro,Google,foundry,selectable_or_default,,,,,,,,,,,unknown_no_baseline
gemini-3-6-flash,Gemini 3.6 Flash,Google,microsoft,any_exposure,google-gemini3-6-flash-2026-07-21,2026-07-21,ga,github-gemini3-6-flash-2026-07-21,2026-07-21,github-copilot,selectable,ga,0,0,exact
gemini-3-6-flash,Gemini 3.6 Flash,Google,microsoft,selectable_or_default,google-gemini3-6-flash-2026-07-21,2026-07-21,ga,github-gemini3-6-flash-2026-07-21,2026-07-21,github-copilot,selectable,ga,0,0,exact
gemini-3-6-flash,Gemini 3.6 Flash,Google,copilot,any_exposure,google-gemini3-6-flash-2026-07-21,2026-07-21,ga,github-gemini3-6-flash-2026-07-21,2026-07-21,github-copilot,selectable,ga,0,0,exact
gemini-3-6-flash,Gemini 3.6 Flash,Google,copilot,selectable_or_default,google-gemini3-6-flash-2026-07-21,2026-07-21,ga,github-gemini3-6-flash-2026-07-21,2026-07-21,github-copilot,selectable,ga,0,0,exact
gemini-3-6-flash,Gemini 3.6 Flash,Google,m365,any_exposure,google-gemini3-6-flash-2026-07-21,2026-07-21,ga,,,,,,,,not_recorded
gemini-3-6-flash,Gemini 3.6 Flash,Google,m365,selectable_or_default,google-gemini3-6-flash-2026-07-21,2026-07-21,ga,,,,,,,,not_recorded
gemini-3-6-flash,Gemini 3.6 Flash,Google,studio,any_exposure,google-gemini3-6-flash-2026-07-21,2026-07-21,ga,,,,,,,,not_recorded
gemini-3-6-flash,Gemini 3.6 Flash,Google,studio,selectable_or_default,google-gemini3-6-flash-2026-07-21,2026-07-21,ga,,,,,,,,not_recorded
gemini-3-6-flash,Gemini 3.6 Flash,Google,github_copilot,any_exposure,google-gemini3-6-flash-2026-07-21,2026-07-21,ga,github-gemini3-6-flash-2026-07-21,2026-07-21,github-copilot,selectable,ga,0,0,exact
gemini-3-6-flash,Gemini 3.6 Flash,Google,github_copilot,selectable_or_default,google-gemini3-6-flash-2026-07-21,2026-07-21,ga,github-gemini3-6-flash-2026-07-21,2026-07-21,github-copilot,selectable,ga,0,0,exact
gemini-3-6-flash,Gemini 3.6 Flash,Google,foundry,any_exposure,google-gemini3-6-flash-2026-07-21,2026-07-21,ga,,,,,,,,not_recorded
gemini-3-6-flash,Gemini 3.6 Flash,Google,foundry,selectable_or_default,google-gemini3-6-flash-2026-07-21,2026-07-21,ga,,,,,,,,not_recorded
gpt-3,GPT-3,OpenAI,microsoft,any_exposure,openai-api-2020-06-11,2020-06-11,ga,azure-openai-preview-2021-11-02,2021-11-02,azure-openai,catalogue,limited_preview,509,509,exact
gpt-3,GPT-3,OpenAI,microsoft,selectable_or_default,openai-api-2020-06-11,2020-06-11,ga,,,,,,,,unknown_open_research
gpt-3,GPT-3,OpenAI,copilot,any_exposure,openai-api-2020-06-11,2020-06-11,ga,,,,,,,,not_recorded
gpt-3,GPT-3,OpenAI,copilot,selectable_or_default,openai-api-2020-06-11,2020-06-11,ga,,,,,,,,not_recorded
gpt-3,GPT-3,OpenAI,m365,any_exposure,openai-api-2020-06-11,2020-06-11,ga,,,,,,,,not_recorded
gpt-3,GPT-3,OpenAI,m365,selectable_or_default,openai-api-2020-06-11,2020-06-11,ga,,,,,,,,not_recorded
gpt-3,GPT-3,OpenAI,studio,any_exposure,openai-api-2020-06-11,2020-06-11,ga,,,,,,,,not_recorded
gpt-3,GPT-3,OpenAI,studio,selectable_or_default,openai-api-2020-06-11,2020-06-11,ga,,,,,,,,not_recorded
gpt-3,GPT-3,OpenAI,github_copilot,any_exposure,openai-api-2020-06-11,2020-06-11,ga,,,,,,,,not_recorded
gpt-3,GPT-3,OpenAI,github_copilot,selectable_or_default,openai-api-2020-06-11,2020-06-11,ga,,,,,,,,not_recorded
gpt-3,GPT-3,OpenAI,foundry,any_exposure,openai-api-2020-06-11,2020-06-11,ga,azure-openai-preview-2021-11-02,2021-11-02,azure-openai,catalogue,limited_preview,509,509,exact
gpt-3,GPT-3,OpenAI,foundry,selectable_or_default,openai-api-2020-06-11,2020-06-11,ga,,,,,,,,unknown_open_research
gpt-3-5,GPT-3.5,OpenAI,microsoft,any_exposure,chatgpt-launch-2022-11-30,2022-11-30,ga,azure-openai-ga-2023-01-17,2023-01-17,azure-openai,catalogue,ga,48,48,exact
gpt-3-5,GPT-3.5,OpenAI,microsoft,selectable_or_default,chatgpt-launch-2022-11-30,2022-11-30,ga,,,,,,,,unknown_open_research
gpt-3-5,GPT-3.5,OpenAI,copilot,any_exposure,chatgpt-launch-2022-11-30,2022-11-30,ga,,,,,,,,unknown_open_research
gpt-3-5,GPT-3.5,OpenAI,copilot,selectable_or_default,chatgpt-launch-2022-11-30,2022-11-30,ga,,,,,,,,unknown_open_research
gpt-3-5,GPT-3.5,OpenAI,m365,any_exposure,chatgpt-launch-2022-11-30,2022-11-30,ga,,,,,,,,not_recorded
gpt-3-5,GPT-3.5,OpenAI,m365,selectable_or_default,chatgpt-launch-2022-11-30,2022-11-30,ga,,,,,,,,not_recorded
gpt-3-5,GPT-3.5,OpenAI,studio,any_exposure,chatgpt-launch-2022-11-30,2022-11-30,ga,,,,,,,,not_recorded
gpt-3-5,GPT-3.5,OpenAI,studio,selectable_or_default,chatgpt-launch-2022-11-30,2022-11-30,ga,,,,,,,,not_recorded
gpt-3-5,GPT-3.5,OpenAI,github_copilot,any_exposure,chatgpt-launch-2022-11-30,2022-11-30,ga,,,,,,,,unknown_open_research
gpt-3-5,GPT-3.5,OpenAI,github_copilot,selectable_or_default,chatgpt-launch-2022-11-30,2022-11-30,ga,,,,,,,,unknown_open_research
gpt-3-5,GPT-3.5,OpenAI,foundry,any_exposure,chatgpt-launch-2022-11-30,2022-11-30,ga,azure-openai-ga-2023-01-17,2023-01-17,azure-openai,catalogue,ga,48,48,exact
gpt-3-5,GPT-3.5,OpenAI,foundry,selectable_or_default,chatgpt-launch-2022-11-30,2022-11-30,ga,,,,,,,,unknown_open_research
gpt-4,GPT-4,OpenAI,microsoft,any_exposure,openai-gpt4-2023-03-14,2023-03-14,ga,m365-copilot-preview-gpt4-2023-03-16,2023-03-16,m365-copilot,underlying,private_preview,2,2,exact
gpt-4,GPT-4,OpenAI,microsoft,selectable_or_default,openai-gpt4-2023-03-14,2023-03-14,ga,,,,,,,,unknown_open_research
gpt-4,GPT-4,OpenAI,copilot,any_exposure,openai-gpt4-2023-03-14,2023-03-14,ga,m365-copilot-preview-gpt4-2023-03-16,2023-03-16,m365-copilot,underlying,private_preview,2,2,exact
gpt-4,GPT-4,OpenAI,copilot,selectable_or_default,openai-gpt4-2023-03-14,2023-03-14,ga,,,,,,,,unknown_open_research
gpt-4,GPT-4,OpenAI,m365,any_exposure,openai-gpt4-2023-03-14,2023-03-14,ga,m365-copilot-preview-gpt4-2023-03-16,2023-03-16,m365-copilot,underlying,private_preview,2,2,exact
gpt-4,GPT-4,OpenAI,m365,selectable_or_default,openai-gpt4-2023-03-14,2023-03-14,ga,,,,,,,,not_recorded
gpt-4,GPT-4,OpenAI,studio,any_exposure,openai-gpt4-2023-03-14,2023-03-14,ga,,,,,,,,not_recorded
gpt-4,GPT-4,OpenAI,studio,selectable_or_default,openai-gpt4-2023-03-14,2023-03-14,ga,,,,,,,,not_recorded
gpt-4,GPT-4,OpenAI,github_copilot,any_exposure,openai-gpt4-2023-03-14,2023-03-14,ga,,,,,,,,unknown_open_research
gpt-4,GPT-4,OpenAI,github_copilot,selectable_or_default,openai-gpt4-2023-03-14,2023-03-14,ga,,,,,,,,unknown_open_research
gpt-4,GPT-4,OpenAI,foundry,any_exposure,openai-gpt4-2023-03-14,2023-03-14,ga,azure-gpt4-preview-2023-03-21,2023-03-21,azure-openai,catalogue,public_preview,7,7,exact
gpt-4,GPT-4,OpenAI,foundry,selectable_or_default,openai-gpt4-2023-03-14,2023-03-14,ga,,,,,,,,unknown_open_research
gpt-4-1,GPT-4.1,OpenAI,microsoft,any_exposure,openai-gpt4-1-2025-04-14,2025-04-14,ga,azure-gpt4-1-2025-04-14,2025-04-14,azure-ai-foundry,catalogue,ga,0,0,exact
gpt-4-1,GPT-4.1,OpenAI,microsoft,selectable_or_default,openai-gpt4-1-2025-04-14,2025-04-14,ga,studio-gpt4-1-default-2025-10,2025-10-27,copilot-studio,default,ga,196,200,range
gpt-4-1,GPT-4.1,OpenAI,copilot,any_exposure,openai-gpt4-1-2025-04-14,2025-04-14,ga,studio-gpt4-1-default-2025-10,2025-10-27,copilot-studio,default,ga,196,200,range
gpt-4-1,GPT-4.1,OpenAI,copilot,selectable_or_default,openai-gpt4-1-2025-04-14,2025-04-14,ga,studio-gpt4-1-default-2025-10,2025-10-27,copilot-studio,default,ga,196,200,range
gpt-4-1,GPT-4.1,OpenAI,m365,any_exposure,openai-gpt4-1-2025-04-14,2025-04-14,ga,,,,,,,,not_recorded
gpt-4-1,GPT-4.1,OpenAI,m365,selectable_or_default,openai-gpt4-1-2025-04-14,2025-04-14,ga,,,,,,,,not_recorded
gpt-4-1,GPT-4.1,OpenAI,studio,any_exposure,openai-gpt4-1-2025-04-14,2025-04-14,ga,studio-gpt4-1-default-2025-10,2025-10-27,copilot-studio,default,ga,196,200,range
gpt-4-1,GPT-4.1,OpenAI,studio,selectable_or_default,openai-gpt4-1-2025-04-14,2025-04-14,ga,studio-gpt4-1-default-2025-10,2025-10-27,copilot-studio,default,ga,196,200,range
gpt-4-1,GPT-4.1,OpenAI,github_copilot,any_exposure,openai-gpt4-1-2025-04-14,2025-04-14,ga,,,,,,,,unknown_open_research
gpt-4-1,GPT-4.1,OpenAI,github_copilot,selectable_or_default,openai-gpt4-1-2025-04-14,2025-04-14,ga,,,,,,,,unknown_open_research
gpt-4-1,GPT-4.1,OpenAI,foundry,any_exposure,openai-gpt4-1-2025-04-14,2025-04-14,ga,azure-gpt4-1-2025-04-14,2025-04-14,azure-ai-foundry,catalogue,ga,0,0,exact
gpt-4-1,GPT-4.1,OpenAI,foundry,selectable_or_default,openai-gpt4-1-2025-04-14,2025-04-14,ga,,,,,,,,unknown_open_research
gpt-4-1-mini,GPT-4.1 mini,OpenAI,microsoft,any_exposure,openai-gpt4-1-2025-04-14,2025-04-14,ga,azure-gpt4-1-2025-04-14,2025-04-14,azure-ai-foundry,catalogue,ga,0,0,exact
gpt-4-1-mini,GPT-4.1 mini,OpenAI,microsoft,selectable_or_default,openai-gpt4-1-2025-04-14,2025-04-14,ga,,,,,,,,unknown_open_research
gpt-4-1-mini,GPT-4.1 mini,OpenAI,copilot,any_exposure,openai-gpt4-1-2025-04-14,2025-04-14,ga,,,,,,,,not_recorded
gpt-4-1-mini,GPT-4.1 mini,OpenAI,copilot,selectable_or_default,openai-gpt4-1-2025-04-14,2025-04-14,ga,,,,,,,,not_recorded
gpt-4-1-mini,GPT-4.1 mini,OpenAI,m365,any_exposure,openai-gpt4-1-2025-04-14,2025-04-14,ga,,,,,,,,not_recorded
gpt-4-1-mini,GPT-4.1 mini,OpenAI,m365,selectable_or_default,openai-gpt4-1-2025-04-14,2025-04-14,ga,,,,,,,,not_recorded
gpt-4-1-mini,GPT-4.1 mini,OpenAI,studio,any_exposure,openai-gpt4-1-2025-04-14,2025-04-14,ga,,,,,,,,not_recorded
gpt-4-1-mini,GPT-4.1 mini,OpenAI,studio,selectable_or_default,openai-gpt4-1-2025-04-14,2025-04-14,ga,,,,,,,,not_recorded
gpt-4-1-mini,GPT-4.1 mini,OpenAI,github_copilot,any_exposure,openai-gpt4-1-2025-04-14,2025-04-14,ga,,,,,,,,not_recorded
gpt-4-1-mini,GPT-4.1 mini,OpenAI,github_copilot,selectable_or_default,openai-gpt4-1-2025-04-14,2025-04-14,ga,,,,,,,,not_recorded
gpt-4-1-mini,GPT-4.1 mini,OpenAI,foundry,any_exposure,openai-gpt4-1-2025-04-14,2025-04-14,ga,azure-gpt4-1-2025-04-14,2025-04-14,azure-ai-foundry,catalogue,ga,0,0,exact
gpt-4-1-mini,GPT-4.1 mini,OpenAI,foundry,selectable_or_default,openai-gpt4-1-2025-04-14,2025-04-14,ga,,,,,,,,unknown_open_research
gpt-4-1-nano,GPT-4.1 nano,OpenAI,microsoft,any_exposure,openai-gpt4-1-2025-04-14,2025-04-14,ga,azure-gpt4-1-2025-04-14,2025-04-14,azure-ai-foundry,catalogue,ga,0,0,exact
gpt-4-1-nano,GPT-4.1 nano,OpenAI,microsoft,selectable_or_default,openai-gpt4-1-2025-04-14,2025-04-14,ga,,,,,,,,unknown_open_research
gpt-4-1-nano,GPT-4.1 nano,OpenAI,copilot,any_exposure,openai-gpt4-1-2025-04-14,2025-04-14,ga,,,,,,,,not_recorded
gpt-4-1-nano,GPT-4.1 nano,OpenAI,copilot,selectable_or_default,openai-gpt4-1-2025-04-14,2025-04-14,ga,,,,,,,,not_recorded
gpt-4-1-nano,GPT-4.1 nano,OpenAI,m365,any_exposure,openai-gpt4-1-2025-04-14,2025-04-14,ga,,,,,,,,not_recorded
gpt-4-1-nano,GPT-4.1 nano,OpenAI,m365,selectable_or_default,openai-gpt4-1-2025-04-14,2025-04-14,ga,,,,,,,,not_recorded
gpt-4-1-nano,GPT-4.1 nano,OpenAI,studio,any_exposure,openai-gpt4-1-2025-04-14,2025-04-14,ga,,,,,,,,not_recorded
gpt-4-1-nano,GPT-4.1 nano,OpenAI,studio,selectable_or_default,openai-gpt4-1-2025-04-14,2025-04-14,ga,,,,,,,,not_recorded
gpt-4-1-nano,GPT-4.1 nano,OpenAI,github_copilot,any_exposure,openai-gpt4-1-2025-04-14,2025-04-14,ga,,,,,,,,not_recorded
gpt-4-1-nano,GPT-4.1 nano,OpenAI,github_copilot,selectable_or_default,openai-gpt4-1-2025-04-14,2025-04-14,ga,,,,,,,,not_recorded
gpt-4-1-nano,GPT-4.1 nano,OpenAI,foundry,any_exposure,openai-gpt4-1-2025-04-14,2025-04-14,ga,azure-gpt4-1-2025-04-14,2025-04-14,azure-ai-foundry,catalogue,ga,0,0,exact
gpt-4-1-nano,GPT-4.1 nano,OpenAI,foundry,selectable_or_default,openai-gpt4-1-2025-04-14,2025-04-14,ga,,,,,,,,unknown_open_research
gpt-4-turbo,GPT-4 Turbo,OpenAI,microsoft,any_exposure,openai-gpt4-turbo-2023-11-06,2023-11-06,public_preview,m365-gpt4-turbo-2024-04-02,2024-04-02,m365-copilot,underlying,ga,148,148,exact
gpt-4-turbo,GPT-4 Turbo,OpenAI,microsoft,selectable_or_default,openai-gpt4-turbo-2023-11-06,2023-11-06,public_preview,,,,,,,,unknown_open_research
gpt-4-turbo,GPT-4 Turbo,OpenAI,copilot,any_exposure,openai-gpt4-turbo-2023-11-06,2023-11-06,public_preview,m365-gpt4-turbo-2024-04-02,2024-04-02,m365-copilot,underlying,ga,148,148,exact
gpt-4-turbo,GPT-4 Turbo,OpenAI,copilot,selectable_or_default,openai-gpt4-turbo-2023-11-06,2023-11-06,public_preview,,,,,,,,not_recorded
gpt-4-turbo,GPT-4 Turbo,OpenAI,m365,any_exposure,openai-gpt4-turbo-2023-11-06,2023-11-06,public_preview,m365-gpt4-turbo-2024-04-02,2024-04-02,m365-copilot,underlying,ga,148,148,exact
gpt-4-turbo,GPT-4 Turbo,OpenAI,m365,selectable_or_default,openai-gpt4-turbo-2023-11-06,2023-11-06,public_preview,,,,,,,,not_recorded
gpt-4-turbo,GPT-4 Turbo,OpenAI,studio,any_exposure,openai-gpt4-turbo-2023-11-06,2023-11-06,public_preview,,,,,,,,not_recorded
gpt-4-turbo,GPT-4 Turbo,OpenAI,studio,selectable_or_default,openai-gpt4-turbo-2023-11-06,2023-11-06,public_preview,,,,,,,,not_recorded
gpt-4-turbo,GPT-4 Turbo,OpenAI,github_copilot,any_exposure,openai-gpt4-turbo-2023-11-06,2023-11-06,public_preview,,,,,,,,not_recorded
gpt-4-turbo,GPT-4 Turbo,OpenAI,github_copilot,selectable_or_default,openai-gpt4-turbo-2023-11-06,2023-11-06,public_preview,,,,,,,,not_recorded
gpt-4-turbo,GPT-4 Turbo,OpenAI,foundry,any_exposure,openai-gpt4-turbo-2023-11-06,2023-11-06,public_preview,azure-gpt4-turbo-vision-ga-2024-05-01,2024-05-01,azure-openai,catalogue,ga,177,177,exact
gpt-4-turbo,GPT-4 Turbo,OpenAI,foundry,selectable_or_default,openai-gpt4-turbo-2023-11-06,2023-11-06,public_preview,,,,,,,,unknown_open_research
gpt-4o,GPT-4o,OpenAI,microsoft,any_exposure,openai-gpt4o-2024-05-13,2024-05-13,ga,azure-gpt4o-preview-2024-05-13,2024-05-13,azure-openai,catalogue,public_preview,0,0,exact
gpt-4o,GPT-4o,OpenAI,microsoft,selectable_or_default,openai-gpt4o-2024-05-13,2024-05-13,ga,github-gpt4o-retired-2025-08-06,2025-08-06,github-copilot,selectable,retired,450,450,exact
gpt-4o,GPT-4o,OpenAI,copilot,any_exposure,openai-gpt4o-2024-05-13,2024-05-13,ga,github-gpt4o-underlying-2024-07-31,2024-07-31,github-copilot,underlying,ga,79,79,exact
gpt-4o,GPT-4o,OpenAI,copilot,selectable_or_default,openai-gpt4o-2024-05-13,2024-05-13,ga,github-gpt4o-retired-2025-08-06,2025-08-06,github-copilot,selectable,retired,450,450,exact
gpt-4o,GPT-4o,OpenAI,m365,any_exposure,openai-gpt4o-2024-05-13,2024-05-13,ga,m365-gpt4o-wave2-2024-09-16,2024-09-16,m365-copilot,underlying,ga,126,126,exact
gpt-4o,GPT-4o,OpenAI,m365,selectable_or_default,openai-gpt4o-2024-05-13,2024-05-13,ga,,,,,,,,not_recorded
gpt-4o,GPT-4o,OpenAI,studio,any_exposure,openai-gpt4o-2024-05-13,2024-05-13,ga,studio-gpt4o-retired-2025-10-27,2025-10-27,copilot-studio,default,retired,532,536,range
gpt-4o,GPT-4o,OpenAI,studio,selectable_or_default,openai-gpt4o-2024-05-13,2024-05-13,ga,studio-gpt4o-retired-2025-10-27,2025-10-27,copilot-studio,default,retired,532,536,range
gpt-4o,GPT-4o,OpenAI,github_copilot,any_exposure,openai-gpt4o-2024-05-13,2024-05-13,ga,github-gpt4o-underlying-2024-07-31,2024-07-31,github-copilot,underlying,ga,79,79,exact
gpt-4o,GPT-4o,OpenAI,github_copilot,selectable_or_default,openai-gpt4o-2024-05-13,2024-05-13,ga,github-gpt4o-retired-2025-08-06,2025-08-06,github-copilot,selectable,retired,450,450,exact
gpt-4o,GPT-4o,OpenAI,foundry,any_exposure,openai-gpt4o-2024-05-13,2024-05-13,ga,azure-gpt4o-preview-2024-05-13,2024-05-13,azure-openai,catalogue,public_preview,0,0,exact
gpt-4o,GPT-4o,OpenAI,foundry,selectable_or_default,openai-gpt4o-2024-05-13,2024-05-13,ga,,,,,,,,unknown_open_research
gpt-5,GPT-5,OpenAI,microsoft,any_exposure,openai-gpt5-2025-08-07,2025-08-07,ga,foundry-gpt5-2025-08-07,2025-08-07,azure-ai-foundry,catalogue,ga,0,0,exact
gpt-5,GPT-5,OpenAI,microsoft,selectable_or_default,openai-gpt5-2025-08-07,2025-08-07,ga,github-gpt5-preview-2025-08-07,2025-08-07,github-copilot,selectable,public_preview,0,0,exact
gpt-5,GPT-5,OpenAI,copilot,any_exposure,openai-gpt5-2025-08-07,2025-08-07,ga,github-gpt5-preview-2025-08-07,2025-08-07,github-copilot,selectable,public_preview,0,0,exact
gpt-5,GPT-5,OpenAI,copilot,selectable_or_default,openai-gpt5-2025-08-07,2025-08-07,ga,github-gpt5-preview-2025-08-07,2025-08-07,github-copilot,selectable,public_preview,0,0,exact
gpt-5,GPT-5,OpenAI,m365,any_exposure,openai-gpt5-2025-08-07,2025-08-07,ga,m365-gpt5-2025-08-07,2025-08-07,m365-copilot,selectable,ga,0,0,exact
gpt-5,GPT-5,OpenAI,m365,selectable_or_default,openai-gpt5-2025-08-07,2025-08-07,ga,m365-gpt5-2025-08-07,2025-08-07,m365-copilot,selectable,ga,0,0,exact
gpt-5,GPT-5,OpenAI,studio,any_exposure,openai-gpt5-2025-08-07,2025-08-07,ga,studio-gpt5-2025-08-07,2025-08-07,copilot-studio,selectable,public_preview,0,0,exact
gpt-5,GPT-5,OpenAI,studio,selectable_or_default,openai-gpt5-2025-08-07,2025-08-07,ga,studio-gpt5-2025-08-07,2025-08-07,copilot-studio,selectable,public_preview,0,0,exact
gpt-5,GPT-5,OpenAI,github_copilot,any_exposure,openai-gpt5-2025-08-07,2025-08-07,ga,github-gpt5-preview-2025-08-07,2025-08-07,github-copilot,selectable,public_preview,0,0,exact
